Code_Filiere,Universite,Etablissement,Filiere,Section_Bac,Section_Bac_Nom,Score_2022,Score_2023,Score_2024,Score_2025
57566,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Technologies de l'Informatique,E,Économie et Gestion,89.582,79.9915,93.805,91.5533
57570,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Génie Mécanique,S,Sciences Expérimentales,,,,97.1599
57570,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Génie Mécanique,T,Sciences Techniques,84.374,83.1357,78.6889,69.9813
57570,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Génie Mécanique,I,Sciences Informatiques,,,,116.21
57604,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Génie Thermique et Énergies Renouvelables,M,Mathématiques,77.8135,81.3284,112.065,
57604,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Génie Thermique et Énergies Renouvelables,S,Sciences Expérimentales,77.3035,86.5899,78.2066,83.1617
57604,Université de Gabès,ISET Tataouine - Institut Supérieur des Études Technologiques de Tataouine,Licence en Génie Thermique et Énergies Renouvelables,T,Sciences Techniques,92.0062,94.6133,96.7917,93.7617
60101,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Arabe,L,Lettres,87.1234,87.4888,89.1117,96.5177
60101,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Arabe,S,Sciences Expérimentales,101.6734,100.1072,109.7143,119.3406
60101,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Arabe,I,Sciences Informatiques,,,,82.9666
60101,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Arabe,E,Économie et Gestion,86.4719,87.0865,85.8718,75.4298
60102,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Anglais,L,Lettres,69.8837,73.4884,76.6386,74.0585
60102,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Anglais,S,Sciences Expérimentales,116.035,124.8567,124.29,141.2079
60102,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Anglais,T,Sciences Techniques,,,,111.3173
60102,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Anglais,I,Sciences Informatiques,,,,102.811
60102,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Anglais,E,Économie et Gestion,91.9434,84.8,82.0247,79.6548
60102,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Anglais,SP,Sport,,,,159.51
60103,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Français,L,Lettres,72.795,73.5515,69.9468,79.132
60103,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Français,S,Sciences Expérimentales,100.8232,103.7596,107.9951,124.12
60103,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Français,E,Économie et Gestion,,,,98.1316
60120,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Sociologie,L,Lettres,104.2949,101.0669,100.3446,108.2519
60120,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Sociologie,S,Sciences Expérimentales,97.3751,93.5619,78.7067,84.3702
60120,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Sociologie,T,Sciences Techniques,,,,78.4334
60120,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Sociologie,I,Sciences Informatiques,,,,90.5383
60120,Université de Gafsa,Institut Supérieur des Études Appliquées en Humanités de Gafsa,Licence en Sociologie,E,Économie et Gestion,85.3146,74.1016,79.5235,76.6736
60168,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Géomatique et Applications,S,Sciences Expérimentales,81.1544,94.7916,84.3184,85.939
60168,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Géomatique et Applications,T,Sciences Techniques,,,,75.0068
60168,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Géomatique et Applications,I,Sciences Informatiques,96.8135,97.15,81.125,81.3599
60201,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Musique et Musicologie,L,Lettres,94.7609,88.0326,84.6014,99.8024
60201,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Musique et Musicologie,S,Sciences Expérimentales,94.6918,103.4655,106.0192,121.8302
60201,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Musique et Musicologie,E,Économie et Gestion,,,,78.0415
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,L,Lettres,104.7851,104.225,112.59,115.7312
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,M,Mathématiques,89.9916,88.9636,103.2751,
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,S,Sciences Expérimentales,110.195,111.0963,123.095,86.6833
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,T,Sciences Techniques,81.4466,74.7566,78.8651,68.8867
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,I,Sciences Informatiques,103.2684,91.74,79.5191,78.1099
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,E,Économie et Gestion,71.9815,74.6217,75.2799,70.7867
60207,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design d'Espace,SP,Sport,92.5716,92.8569,117.38,122.7665
60208,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Produit,L,Lettres,99.535,96.9454,97.2852,107.665
60208,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Produit,S,Sciences Expérimentales,85.0722,86.9434,106.74,125.9337
60208,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Produit,E,Économie et Gestion,80.1003,70.9368,76.5051,78.2033
60209,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Image,L,Lettres,92.76,97.02,104.5087,108.145
60209,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Image,S,Sciences Expérimentales,103.2067,83.5965,110.4955,
60209,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Image,E,Économie et Gestion,76.7685,79.865,81.1217,74.4583
60209,Université de Gafsa,Institut Supérieur des Arts et Métiers de Gafsa,Licence en Design Image,SP,Sport,,,,123.285
60311,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Informatique de Gestion,M,Mathématiques,109.7001,103.5502,94.7583,
60311,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Informatique de Gestion,S,Sciences Expérimentales,109.9498,113.331,118.2136,110.3294
60311,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Informatique de Gestion,T,Sciences Techniques,134.4188,120.1396,144.0755,98.9748
60311,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Informatique de Gestion,I,Sciences Informatiques,81.7685,81.4385,80.5669,94.2485
60311,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Informatique de Gestion,E,Économie et Gestion,83.4314,96.84,103.98,99.7045
60312,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences Économiques,M,Mathématiques,96.2581,83.6134,87.9233,119.4334
60312,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences Économiques,S,Sciences Expérimentales,98.3667,110.9769,122.3545,95.2002
60312,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences Économiques,E,Économie et Gestion,70.5949,68.2118,71.9434,89.6449
60318,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences de Gestion,M,Mathématiques,94.7901,79.7559,92.2668,
60318,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences de Gestion,S,Sciences Expérimentales,106.9341,119.5565,116.6568,117.47
60318,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences de Gestion,T,Sciences Techniques,88.01,105.5662,125.2703,124.3501
60318,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences de Gestion,I,Sciences Informatiques,,,,92.3702
60318,Université de Gafsa,Institut Supérieur d'Administration des Entreprises de Gafsa,Licence en Sciences de Gestion,E,Économie et Gestion,84.6768,83.3384,96.7334,95.9401
60391,Université de Gabès,ISET Gafsa - Institut Supérieur des Études Technologiques de Gafsa,Licence en Administration des Affaires,M,Mathématiques,102.7014,100.3234,118.4918,
60391,Université de Gabès,ISET Gafsa - Institut Supérieur des Études Technologiques de Gafsa,Licence en Administration des Affaires,S,Sciences Expérimentales,109.1275,101.6072,108.4623,112.7085
60391,Université de Gabès,ISET Gafsa - Institut Supérieur des Études Technologiques de Gafsa,Licence en Administration des Affaires,T,Sciences Techniques,108.179,91.4398,115.239,96.0034
60391,Université de Gabès,ISET Gafsa - Institut Supérieur des Études Technologiques de Gafsa,Licence en Administration des Affaires,I,Sciences Informatiques,103.2825,100.595,98.8933,91.7185
60391,Université de Gabès,ISET Gafsa - Institut Supérieur des Études Technologiques de Gafsa,Licence en Administration des Affaires,E,Économie et Gestion,69.0952,72.8048,66.0069,89.7767
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,L,Lettres,130.0799,135.4085,144.2628,138.7469
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,M,Mathématiques,115.19,115.93,112.0934,98.5735
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,S,Sciences Expérimentales,126.6131,130.6577,138.805,138.3189
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,T,Sciences Techniques,129.0099,143.0537,132.32,148.8745
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,I,Sciences Informatiques,123.8651,122.4241,122.4705,140.8441
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,E,Économie et Gestion,137.0724,144.0113,148.565,150.1638
60450,Université de Gafsa,ISSEP Gafsa - Institut Supérieur du Sport et de l'Éducation Physique de Gafsa,Licence en STAPS,SP,Sport,87.725,80.4949,82.0435,77.9443
60477,Université de Gafsa,Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa,Licence en Éducation et Enseignement,L,Lettres,114.115,102.765,116.21,127.675
60477,Université de Gafsa,Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa,Licence en Éducation et Enseignement,M,Mathématiques,91.98,80.0186,99.6052,119.72
60477,Université de Gafsa,Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa,Licence en Éducation et Enseignement,S,Sciences Expérimentales,120.7,123.735,137.02,149.35
60477,Université de Gafsa,Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa,Licence en Éducation et Enseignement,T,Sciences Techniques,129.195,131.85,141.725,145.315
60477,Université de Gafsa,Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa,Licence en Éducation et Enseignement,I,Sciences Informatiques,116.875,113.875,121.905,148.57
60477,Université de Gafsa,Institut Supérieur des Sciences Sociales et de l'Éducation de Gafsa,Licence en Éducation et Enseignement,E,Économie et Gestion,136.04,128.12,149.35,153.575
60501,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Chimie,S,Sciences Expérimentales,90.8999,86.5757,107.8397,98.9823
60501,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Chimie,T,Sciences Techniques,94.1082,105.4325,97.435,83.4365
60503,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Physique,S,Sciences Expérimentales,81.5504,92.7449,88.5817,94.6738
60503,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Physique,T,Sciences Techniques,,,,83.4866
60504,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Physique et Énergie,S,Sciences Expérimentales,90.2082,95.4742,90.2062,94.2101
60504,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Physique et Énergie,T,Sciences Techniques,77.5217,79.84,73.1217,73.3369
60505,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Mathématiques Appliquées,S,Sciences Expérimentales,90.9434,88.4599,96.8708,97.0879
60505,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Mathématiques Appliquées,T,Sciences Techniques,80.4315,108.94,82.735,71.6517
60505,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Mathématiques Appliquées,I,Sciences Informatiques,,,,107.455
60507,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Mathématiques,S,Sciences Expérimentales,83.7222,81.6902,98.474,88.4267
60507,Université de Gafsa,Faculté des Sciences de Gafsa,Licence en Mathématiques,T,Sciences Techniques,89.11,83.4389,98.9536,94.2563
